Wall time,Step,Value,,Metrics,Value,Rounded
1761202446,23391472,392.8333435,,,,
1761202530,23433264,152.5675201,,,,
1761202606,23473600,382.5477295,,,,
1761202608,23474512,217.9431,,,,
1761202617,23479520,602.8287354,,,,
1761202808,23576064,186.5413208,,,,
1761202821,23582912,105.939743,,,,
1761202821,23583328,209.4577179,,,,
1761202872,23608688,75.30438232,,,,
1761202919,23630896,535.6529541,,,,
1761202939,23641872,373.9723511,,,,
1761202944,23644192,490.5137634,,,,
1761202979,23661184,436.5381775,,,,
1761202992,23668720,575.7880249,,,,
1761203033,23690448,618.657959,,,,
1761203101,23724384,44.17604446,,,,
1761203142,23745312,555.4248657,,,,
1761203154,23752192,58.59620285,,,,
1761203270,23814944,0,,,,
1761203396,23882032,669.5469971,,,,
1761203634,24007328,0,,,,
1761204055,24230640,224.386261,,,,
1761204058,24232128,171.0593719,,,,
1761204097,24251424,600.647583,,,,
1761204104,24255344,469.0734253,,,,
1761204120,24263648,9.92023468,,,,
1761204192,24301696,650.3201294,,,,
1761204258,24335984,84.474823,,,,
1761204350,24383168,198.3515625,,,,
1761204350,24383200,0,,,,
1761204416,24417456,527.9676514,,,,
1761204420,24419232,624.6378174,,,,
1761204466,24442896,370.0890503,,,,
1761204524,24472784,254.7633667,,,,
1761204572,24495856,269.9958801,,,,
1761204599,24509920,296.556488,,,,
1761204632,24525408,421.0200806,,,,
1761204716,24572256,129.2191315,,,,
1761204851,24642960,314.0552368,,,,
1761204887,24661936,190.8703308,,,,
1761204946,24691648,103.0800171,,,,
1761205019,24729504,0,,,,
1761205066,24753840,476.1712646,,,,
1761205240,24846016,135.8446503,,,,
1761205281,24867568,538.6552734,,,,
1761205348,24903168,528.8413086,,,,
1761205383,24920528,249.3730469,,,,
1761205383,24920672,577.4098511,,,,
1761205502,24981456,229.8591003,,,,
1761205677,25071856,273.4489441,,,,
1761205685,25076352,328.2237854,,,,
1761205779,25126432,345.1268616,,,,
1761205895,25185792,513.2479858,,,,
1761205915,25196176,478.4242249,,,,
1761205963,25220208,376.7177734,,,,
1761206070,25278192,0,,,,
1761206095,25290896,0,,,,
1761206101,25293936,0,,,,
1761206186,25336528,421.9569702,,,,
1761206192,25339264,521.8025513,,,,
1761206256,25370656,57.99521637,,,,
1761206291,25389616,317.7660828,,,,
1761206359,25425024,36.46517944,,,,
1761206493,25492336,13.44396973,,,,
1761206522,25507248,261.534668,,,,
1761206787,25642960,356.078949,,,,
1761206808,25654192,334.1552734,,,,
1761206859,25680640,480.4191895,,,,
1761206860,25681312,125.3950653,,,,
1761206904,25704624,394.7944946,,,,
1761206907,25706160,283.7908936,,,,
1761206930,25717536,254.8522186,,,,
1761206965,25733552,407.1264343,,,,
1761206988,25746576,230.1747437,,,,
1761207003,25755104,336.0792542,,,,
1761207046,25778176,383.8437195,,,,
1761207052,25781168,68.56845856,,,,
1761207064,25787024,362.9790955,,,,
1761207111,25810176,152.0546875,,,,
1761207132,25820448,628.2814941,,,,
1761207207,25857840,201.7224884,,,,
1761207242,25876816,137.5173035,,,,
1761207260,25885856,0,,,,
1761207327,25920336,17.15119171,,,,
1761207480,25998720,602.1867676,,,,
1761207653,26089584,3.578535795,,,,
1761207687,26108032,587.4840088,,,,
1761207857,26192368,0,,,,
1761207861,26194992,312.0818787,,,,
1761207883,26205936,264.9269104,,,,
1761207905,26216112,518.5546875,,,,
1761208013,26275152,331.0868225,,,,
1761208048,26290960,495.8908997,,,,
1761208115,26325856,41.50116348,,,,
1761208157,26347264,575.1806641,,,,
1761208177,26357600,23.92762947,,,,
1761208182,26360576,421.6006775,,,,
1761208271,26406416,195.8280029,,,,
1761208294,26417472,160.6844482,,,,
1761208322,26432336,438.7138062,,,,
1761208370,26456448,423.7589722,,,,
1761208390,26466496,307.5437622,,,,
1761208400,26471616,191.0718842,,,,
1761208531,26541392,179.3311005,,,,
1761208538,26543472,483.3542175,,,,
1761208559,26555408,121.4396515,,,,
1761208824,26694736,222.4516144,,,,
1761208827,26696224,521.1218262,,,,
1761208877,26721664,26.78604317,,,,
1761208910,26738176,285.2737732,,,,
1761208926,26746000,543.1328125,,,,
1761208952,26760688,443.9764709,,,,
1761208977,26772848,19.85042,,,,
1761209006,26788256,0,,,,
1761209028,26800336,210.7688751,,,,
1761209061,26816576,70.32206726,,,,
1761209141,26857504,456.4928589,,,,
1761209173,26874224,86.65952301,,,,
1761209194,26885264,73.77770233,,,,
1761209242,26911520,485.3677063,,,,
1761209284,26934144,496.2066345,,,,
1761209333,26958032,520.675293,,,,
1761209425,27005408,519.6057739,,,,
1761209470,27028816,93.59228516,,,,
1761209489,27038288,0,,,,
1761209529,27060432,523.3407593,,,,
1761209529,27060736,313.053772,,,,
1761209742,27166704,25.61703491,,,,
1761209750,27170160,210.4012604,,,,
1761209753,27171680,425.8644714,,,,
1761209800,27197072,93.58055115,,,,
1761209804,27197472,212.1278687,,,,
1761209911,27250160,463.6819763,,,,
1761209954,27271712,253.5337372,,,,
1761209974,27281888,0,,,,
1761209992,27290656,124.9750977,,,,
1761209997,27293488,257.0242615,,,,
1761210008,27297952,275.9992065,,,,
1761210073,27331568,131.1618652,,,,
1761210180,27386848,481.3588257,,,,
1761210214,27403728,729.6172485,,,,
1761210253,27424416,560.2014771,,,,
1761210280,27437248,596.0855713,,,,
1761210299,27447840,494.7233887,,,,
1761210344,27470528,261.4813232,,,,
1761210379,27489184,71.18397522,,,,
1761210399,27498464,78.12827301,,,,
1761210429,27514912,127.2331238,,,,
1761210484,27542592,97.92144012,,,,
1761210502,27552096,305.1350403,,,,
1761210509,27555888,360.9276733,,,,
1761210552,27576976,582.1913452,,,,
1761210590,27596192,320.3649292,,,,
1761210622,27612320,449.2181702,,,,
1761210685,27645248,607.5788574,,,,
1761210743,27675120,0,,,,
1761210802,27705968,451.8931885,,,,
1761210819,27714992,104.0101395,,,,
1761210845,27727680,16.67266273,,,,
1761210862,27736528,369.9620667,,,,
1761210910,27759568,314.3590698,,,,
1761210944,27778000,537.2478638,,,,
1761210974,27792416,201.0500793,,,,
1761210984,27797776,1.647111416,,,,
1761211020,27817632,370.9423828,,,,
1761211041,27827296,13.28602886,,,,
1761211174,27897104,230.210022,,,,
1761211207,27914656,75.96350861,,,,
1761211246,27935232,410.2029419,,,,
1761211275,27950096,347.3426208,,,,
1761211327,27976976,431.0782166,,,,
1761211348,27985920,503.3242798,,,,
1761211414,28019424,161.2203064,,,,
1761211417,28021280,169.0530701,,,,
1761211441,28033472,333.7745667,,,,
1761211476,28051776,237.4607391,,,,
1761211481,28054960,199.2325287,,,,
1761211501,28065072,297.9085693,,,,
1761211514,28071520,112.5280304,,,,
1761211615,28125536,252.7303009,,,,
1761211723,28181424,0,,,,
1761211760,28200576,605.1674805,,,,
1761211784,28213120,29.54687691,,,,
1761211839,28240208,61.88272095,,,,
1761211864,28251600,482.444519,,,,
1761211900,28270848,310.4818726,,,,
1761211934,28288384,206.5583038,,,,
1761211966,28304656,55.78242874,,,,
1761212107,28376784,147.0774994,,,,
1761212124,28384352,234.1049042,,,,
1761212195,28420976,0,,,,
1761212208,28427776,106.6893158,,,,
1761212234,28441472,510.159668,,,,
1761212260,28454688,139.1885223,,,,
1761212307,28477696,306.9266663,,,,
1761212327,28488000,239.1989746,,,,
1761212374,28511632,165.095871,,,,
1761212379,28514272,48.86683655,,,,
1761212405,28528448,387.7394409,,,,
1761212488,28573632,158.3417816,,,,
1761212632,28646704,21.86383247,,,,
1761212679,28671696,652.0281982,,,,
1761212692,28677520,424.9931335,,,,
1761212764,28715984,394.9751282,,,,
1761212794,28730736,441.6609192,,,,
1761212816,28740896,241.5822144,,,,
1761212840,28754048,304.3651428,,,,
1761213063,28871888,140.2740936,,,,
1761213076,28878816,220.4343109,,,,
1761213084,28883200,19.59222412,,,,
1761213173,28928256,212.9238281,,,,
1761213183,28933328,153.1835175,,,,
1761213207,28943952,68.22966766,,,,
1761213226,28953632,231.0330353,,,,
1761213229,28955680,660.1907349,,,,
1761213308,28996432,444.0733337,,,,
1761213345,29014048,343.4031982,,,,
1761213397,29042160,360.6536255,,,,
1761213399,29042864,289.5121155,,,,
1761213419,29055408,36.29354095,,,,
1761213450,29071152,226.1813507,,,,
1761213509,29100032,470.5350952,,,,
1761213511,29101216,602.1867676,,,,
1761213588,29143312,438.8044128,,,,
1761213620,29159648,619.505188,,,,
1761213682,29190656,627.0071411,,,,
1761213861,29282448,667.2015991,,,,
1761214031,29369584,26.72111893,,,,
1761214065,29387792,28.45625687,,,,
1761214137,29424304,222.2912445,,,,
1761214145,29427168,551.6618042,,,,
1761214277,29494976,3.000813961,,,,
1761214338,29524352,616.2979736,,,,
1761214357,29535408,27.69035721,,,,
1761214412,29563824,496.7606812,,,,
1761214413,29564576,496.2998352,,,,
1761214428,29573040,500.2734985,,,,
1761214595,29661872,65.10153961,,,,
1761214603,29666384,193.8807983,,,,
1761214609,29669184,99.2023468,,,,
1761214744,29738112,77.88263702,,,,
1761214892,29818000,107.0810242,,,,
1761214936,29839792,482.0258179,,,,
1761215001,29875664,504.6437988,,,,
1761215099,29929744,299.2776489,,,,
1761215112,29937728,577.4098511,,,,
1761215120,29941456,194.9839172,,,,
1761215195,29980608,479.6423645,,,,
