1761265360,608,446.4105377,,Metrics,Value,Rounded,Simulated,% Change
1761284392,2369664,292.2330551,,,,,,
1761284406,2372144,82.2145443,,,,,,
1761284408,2372504,496.8644699,,,,,,
1761284460,2378180,749.9381714,,,,,,
1761284466,2379368,0,,,,,,
1761284474,2380912,0,,,,,,
1761284521,2385888,35.23073959,,,,,,
1761284532,2387952,642.9259644,,,,,,
1761284545,2390364,530.0611038,,,,,,
1761284581,2392800,446.4105377,,,,,,
1761284601,2396708,347.614769,,,,,,
1761284723,2410824,0,,,,,,
1761284783,2417764,156.526886,,,,,,
1761284786,2418452,94.52119446,,,,,,
1761284792,2419476,266.0957108,,,,,,
1761284877,2431568,80.90500259,,,,,,
1761284925,2436740,389.199646,,,,,,
1761284930,2437692,117.5613098,,,,,,
1761284945,2440140,551.4669037,,,,,,
1761284951,2441152,604.4094238,,,,,,
1761285005,2447372,0,,,,,,
1761285011,2448548,783.3120117,,,,,,
1761285042,2449764,454.6358643,,,,,,
1761285067,2454596,394.0105728,,,,,,
1761285131,2462340,36.68466568,,,,,,
1761285132,2462588,566.3027954,,,,,,
1761285144,2464848,421.3835068,,,,,,
1761285184,2468404,303.5468903,,,,,,
1761285191,2469868,13.50336456,,,,,,
1761285306,2482776,59.77776146,,,,,,
1761285317,2485020,403.9730515,,,,,,
1761285341,2489476,650.2967529,,,,,,
1761285342,2489608,354.1246262,,,,,,
1761285394,2495380,35.56310463,,,,,,
1761285402,2496904,511.8327942,,,,,,
1761285402,2496912,544.7299561,,,,,,
1761285437,2499136,645.9609985,,,,,,
1761285519,2510180,25.56299114,,,,,,
1761285541,2514228,69.04543877,,,,,,
1761285569,2514988,308.2734146,,,,,,
1761285595,2520240,554.1593735,,,,,,
1761285648,2525968,296.6265793,,,,,,
1761285662,2528396,671.4412231,,,,,,
1761285773,2540416,752.9338989,,,,,,
1761285867,2553668,0,,,,,,
1761285931,2561768,462.6436523,,,,,,
1761285972,2565068,21.68045568,,,,,,
1761285996,2569212,705.2966919,,,,,,
1761286012,2572164,55.57631493,,,,,,
1761286048,2574996,575.850647,,,,,,
1761286053,2575904,696.6710205,,,,,,
1761286071,2579308,63.00315857,,,,,,
1761286105,2581320,425.9692841,,,,,,
1761286115,2583312,819.1678467,,,,,,
1761286124,2585024,265.4333038,,,,,,
1761286138,2587860,517.6685791,,,,,,
1761286185,2592448,513.1514282,,,,,,
1761286235,2597560,130.1459999,,,,,,
1761286241,2598764,564.0679321,,,,,,
1761286318,2608748,378.9120483,,,,,,
1761286323,2609828,0,,,,,,
1761286382,2617624,693.4324341,,,,,,
1761286385,2618208,0,,,,,,
1761286389,2619028,511.5889587,,,,,,
1761286455,2626928,477.4824356,,,,,,
1761286462,2628248,545.2205811,,,,,,
1761286465,2628896,32.48487282,,,,,,
1761286507,2632220,536.4689636,,,,,,
1761286521,2634948,747.9541626,,,,,,
1761286563,2638556,575.9607544,,,,,,
1761286575,2640972,703.2615967,,,,,,
1761286594,2644856,212.5047684,,,,,,
1761286639,2649012,451.0552826,,,,,,
1761286754,2664096,350.7511597,,,,,,
1761286823,2674224,0,,,,,,
1761286835,2676476,247.1027069,,,,,,
1761286944,2688496,527.0537109,,,,,,
1761287006,2695744,0,,,,,,
1761287020,2698252,398.2463837,,,,,,
1761287080,2704876,541.4178802,,,,,,
