Wall time,Step,Value,,Metrics,Value,Rounded
1760589822,702672,260.3526306,,,,
1760589866,706760,708.8935547,,,,
1760589867,706776,484.7691956,,,,
1760589964,720052,10.2128849,,,,
1760590129,738060,565.4533691,,,,
1760590135,739128,680.2446289,,,,
1760590224,751964,337.1969604,,,,
1760590421,774672,554.2615356,,,,
1760590500,784920,10.14872932,,,,
1760590560,792040,500.1937256,,,,
1760590667,802836,557.0137939,,,,
1760590701,809256,639.9472046,,,,
1760590806,819928,643.4238281,,,,
1760590814,821408,672.8054199,,,,
1760590831,824684,553.0106201,,,,
1760590840,826268,229.0444031,,,,
1760590946,837788,468.3049927,,,,
1760591152,863056,720.8967285,,,,
1760591161,864812,310.4226379,,,,
1760591421,894900,627.2382202,,,,
1760591495,904072,152.8252411,,,,
